"date(UTC+0)","executed_qty","amount","price","side","symbol","fee","fee_coin","market_type","tax_id"
"2023-11-14 18:54:22","0.01710000000000000000","615.03700000000000000000","35967.07602339","SELL","BTC_USDT_PERP","0.17565055","USDT","Futures USDT","s_48"
"2023-11-14 19:29:56","0.08600000000000000000","168.74824000000000000000","1962.18883721","BUY","ETH_USDT_PERP","0.05149276","USDT","Futures USDT","s_49"
"2023-11-14 20:03:25","0.00230000000000000000","81.36243000000000000000","35374.96956522","BUY","BTC_USDT_PERP","0.02898429","USDT","Futures USDT","s_50"
"2023-11-14 23:45:58","0.00450000000000000000","160.35257000000000000000","35633.90444444","SELL","BTC_USDT_PERP","0.04478162","USDT","Futures USDT","s_50"
"2023-11-14 23:56:22","0.11300000000000000000","227.12273000000000000000","2009.93566372","SELL","ETH_USDT_PERP","0.06257561","USDT","Futures USDT","s_49"
"2023-11-15 00:03:49","0.15400000000000000000","310.97424000000000000000","2019.31324675","BUY","ETH_USDT_PERP","0.06342496","USDT","Futures USDT","s_49"
"2023-11-15 00:16:09","0.00340000000000000000","122.76721000000000000000","36108.00294118","BUY","BTC_USDT_PERP","0.05068794","USDT","Futures USDT","s_50"
"2023-11-15 09:55:32","0.00120000000000000000","42.84470000000000000000","35703.91666667","SELL","BTC_USDT_PERP","0.00856894","USDT","Futures USDT","s_50"
"2023-11-15 21:42:57","0.01290000000000000000","483.38739000000000000000","37471.89069767","BUY","BTC_USDT_PERP","0.19844840","USDT","Futures USDT","s_51"
"2023-11-15 23:46:28","0.11800000000000000000","238.94367000000000000000","2024.94635593","SELL","ETH_USDT_PERP","0.05143015","USDT","Futures USDT","s_49"
"2023-11-15 23:52:57","0.00130000000000000000","49.15102000000000000000","37808.47692308","SELL","BTC_USDT_PERP","0.00983021","USDT","Futures USDT","s_51"
"2023-11-16 00:15:14","0.00700000000000000000","255.92037000000000000000","36560.05285714","BUY","BTC_USDT_PERP","0.05118409","USDT","Futures USDT","s_51"
"2023-11-16 00:33:37","0.22200000000000000000","447.31625000000000000000","2014.93806306","BUY","ETH_USDT_PERP","0.09008638","USDT","Futures USDT","s_49"
"2023-11-16 23:12:54","0.26600000000000000000","536.93450000000000000000","2018.55075188","SELL","ETH_USDT_PERP","0.11991916","USDT","Futures USDT","s_49"
"2023-11-16 23:16:10","0.00890000000000000000","326.66758000000000000000","36704.22247191","SELL","BTC_USDT_PERP","0.06533353","USDT","Futures USDT","s_51"
"2023-11-17 00:22:24","0.13400000000000000000","261.20042000000000000000","1949.25686567","BUY","ETH_USDT_PERP","0.05224006","USDT","Futures USDT","s_49"
"2023-11-17 00:23:12","0.00630000000000000000","228.75119000000000000000","36309.71269841","BUY","BTC_USDT_PERP","0.04575021","USDT","Futures USDT","s_51"
"2023-11-17 23:24:07","0.14000000000000000000","273.31080000000000000000","1952.22000000","SELL","ETH_USDT_PERP","0.05815616","USDT","Futures USDT","s_49"
"2023-11-17 23:28:09","0.00580000000000000000","211.05321000000000000000","36388.48448276","SELL","BTC_USDT_PERP","0.04330721","USDT","Futures USDT","s_51"
"2023-11-18 07:08:12","0.00120000000000000000","43.76240000000000000000","36468.66666667","BUY","BTC_USDT_PERP","0.00875248","USDT","Futures USDT","s_51"
"2023-11-18 08:33:42","0.04400000000000000000","85.89000000000000000000","1952.04545455","BUY","ETH_USDT_PERP","0.01717794","USDT","Futures USDT","s_49"
"2023-11-18 22:21:36","0.00130000000000000000","47.52519000000000000000","36557.83846154","SELL","BTC_USDT_PERP","0.00950504","USDT","Futures USDT","s_51"
"2023-11-18 22:21:42","0.05000000000000000000","97.66706000000000000000","1953.34120000","SELL","ETH_USDT_PERP","0.01953342","USDT","Futures USDT","s_49"
"2023-11-19 00:26:27","0.07600000000000000000","150.04452000000000000000","1974.27000000","BUY","ETH_USDT_PERP","0.03000892","USDT","Futures USDT","s_49"
"2023-11-19 04:07:19","0.00220000000000000000","81.10538000000000000000","36866.08181818","BUY","BTC_USDT_PERP","0.01622107","USDT","Futures USDT","s_51"
"2023-11-19 23:53:34","0.00120000000000000000","44.29034000000000000000","36908.61666667","SELL","BTC_USDT_PERP","0.00885809","USDT","Futures USDT","s_51"
"2023-11-19 23:54:01","0.05200000000000000000","102.61512000000000000000","1973.36769231","SELL","ETH_USDT_PERP","0.02052298","USDT","Futures USDT","s_49"
"2023-11-20 00:35:56","0.15200000000000000000","307.86070000000000000000","2025.39934211","BUY","ETH_USDT_PERP","0.06280158","USDT","Futures USDT","s_49"
"2023-11-20 00:44:37","0.00590000000000000000","220.01855000000000000000","37291.27966102","BUY","BTC_USDT_PERP","0.04400369","USDT","Futures USDT","s_51"
"2023-11-20 23:28:40","0.14800000000000000000","300.52417000000000000000","2030.56871622","SELL","ETH_USDT_PERP","0.06737107","USDT","Futures USDT","s_49"
"2023-11-20 23:59:13","0.00570000000000000000","213.00181000000000000000","37368.73859649","SELL","BTC_USDT_PERP","0.04370590","USDT","Futures USDT","s_51"
"2023-11-21 00:05:38","0.17600000000000000000","348.93590000000000000000","1982.59034091","BUY","ETH_USDT_PERP","0.06978710","USDT","Futures USDT","s_49"
"2023-11-21 01:30:55","0.00670000000000000000","246.65155000000000000000","36813.66417910","BUY","BTC_USDT_PERP","0.04933028","USDT","Futures USDT","s_51"
"2023-11-21 23:57:17","0.00870000000000000000","320.54486000000000000000","36844.23678161","SELL","BTC_USDT_PERP","0.06521120","USDT","Futures USDT","s_51"
"2023-11-21 23:59:50","0.21600000000000000000","429.05645000000000000000","1986.37245370","SELL","ETH_USDT_PERP","0.09586470","USDT","Futures USDT","s_49"
"2023-11-22 00:15:17","0.00270000000000000000","98.75451000000000000000","36575.74444444","BUY","BTC_USDT_PERP","0.01975087","USDT","Futures USDT","s_51"
"2023-11-22 00:27:22","0.14200000000000000000","289.78338000000000000000","2040.72802817","BUY","ETH_USDT_PERP","0.05917632","USDT","Futures USDT","s_49"
"2023-11-22 21:01:00","0.01200000000000000000","448.41938000000000000000","37368.28166667","SELL","BTC_USDT_PERP","0.19237094","USDT","Futures USDT","s_51"
"2023-11-22 22:07:47","0.00490000000000000000","183.64699000000000000000","37478.97755102","BUY","BTC_USDT_PERP","0.06385577","USDT","Futures USDT","s_52"
"2023-11-22 23:23:41","0.00550000000000000000","207.73091000000000000000","37769.25636364","SELL","BTC_USDT_PERP","0.07093300","USDT","Futures USDT","s_52"
"2023-11-22 23:59:11","0.12600000000000000000","257.66136000000000000000","2044.93142857","SELL","ETH_USDT_PERP","0.05153230","USDT","Futures USDT","s_49"
"2023-11-23 00:11:47","0.00380000000000000000","141.69830000000000000000","37289.02631579","BUY","BTC_USDT_PERP","0.02833968","USDT","Futures USDT","s_52"
"2023-11-23 01:13:24","0.08400000000000000000","172.98378000000000000000","2059.33071429","BUY","ETH_USDT_PERP","0.03459680","USDT","Futures USDT","s_49"
"2023-11-23 23:27:33","0.08400000000000000000","173.36437000000000000000","2063.86154762","SELL","ETH_USDT_PERP","0.03713811","USDT","Futures USDT","s_49"
"2023-11-23 23:45:32","0.00510000000000000000","190.38865000000000000000","37331.10784314","SELL","BTC_USDT_PERP","0.03807775","USDT","Futures USDT","s_52"
"2023-11-24 00:24:33","0.08600000000000000000","179.20676000000000000000","2083.79953488","BUY","ETH_USDT_PERP","0.03584134","USDT","Futures USDT","s_49"
"2023-11-24 01:07:57","0.01090000000000000000","412.75343000000000000000","37867.28715596","BUY","BTC_USDT_PERP","0.11663663","USDT","Futures USDT","s_52"
"2023-11-24 17:23:07","0.00900000000000000000","341.10380000000000000000","37900.42222222","SELL","BTC_USDT_PERP","0.09320812","USDT","Futures USDT","s_52"
"2023-11-24 23:06:18","0.07400000000000000000","154.55602000000000000000","2088.59486486","SELL","ETH_USDT_PERP","0.03091114","USDT","Futures USDT","s_49"
"2023-11-25 00:09:27","0.03000000000000000000","62.31808000000000000000","2077.26933333","BUY","ETH_USDT_PERP","0.01246362","USDT","Futures USDT","s_49"
"2023-11-25 20:46:43","0.02800000000000000000","58.28832000000000000000","2081.72571429","SELL","ETH_USDT_PERP","0.01165770","USDT","Futures USDT","s_49"
"2023-11-26 00:43:17","0.07000000000000000000","144.60632000000000000000","2065.80457143","BUY","ETH_USDT_PERP","0.02892124","USDT","Futures USDT","s_49"
"2023-11-26 19:34:41","0.07300000000000000000","149.06194000000000000000","2041.94438356","BUY","ETH_USDT_PERP","0.04764482","USDT","Futures USDT","s_53"
"2023-11-26 19:38:56","0.00580000000000000000","216.22933000000000000000","37280.91896552","BUY","BTC_USDT_PERP","0.07682677","USDT","Futures USDT","s_54"
"2023-11-26 23:08:56","0.06800000000000000000","140.70652000000000000000","2069.21352941","SELL","ETH_USDT_PERP","0.03062485","USDT","Futures USDT","s_49"
"2023-11-26 23:16:26","0.00680000000000000000","255.61592000000000000000","37590.57647059","SELL","BTC_USDT_PERP","0.08808713","USDT","Futures USDT","s_54"
"2023-11-26 23:59:12","0.05500000000000000000","113.24011000000000000000","2058.91109091","SELL","ETH_USDT_PERP","0.04171018","USDT","Futures USDT","s_53"
"2023-11-27 00:17:09","0.06600000000000000000","134.28912000000000000000","2034.68363636","BUY","ETH_USDT_PERP","0.05242359","USDT","Futures USDT","s_49"
"2023-11-27 00:23:05","0.08700000000000000000","175.71073000000000000000","2019.66356322","BUY","ETH_USDT_PERP","0.03514214","USDT","Futures USDT","s_53"
"2023-11-27 00:46:03","0.00560000000000000000","207.23118000000000000000","37005.56785714","BUY","BTC_USDT_PERP","0.04144622","USDT","Futures USDT","s_54"
"2023-11-27 10:35:44","0.03900000000000000000","79.53346000000000000000","2039.31948718","SELL","ETH_USDT_PERP","0.02625465","USDT","Futures USDT","s_49"
"2023-11-27 20:55:15","0.00640000000000000000","237.44172000000000000000","37100.26875000","SELL","BTC_USDT_PERP","0.04970298","USDT","Futures USDT","s_54"
"2023-11-27 22:21:52","0.10500000000000000000","212.77097000000000000000","2026.39019048","SELL","ETH_USDT_PERP","0.04376525","USDT","Futures USDT","s_53"
"2023-11-28 00:22:45","0.07100000000000000000","144.74779000000000000000","2038.70126761","BUY","ETH_USDT_PERP","0.02894944","USDT","Futures USDT","s_53"
"2023-11-28 00:29:45","0.00580000000000000000","219.14067000000000000000","37782.87413793","BUY","BTC_USDT_PERP","0.04382819","USDT","Futures USDT","s_54"
"2023-11-28 23:37:38","0.07300000000000000000","148.90593000000000000000","2039.80726027","SELL","ETH_USDT_PERP","0.02978107","USDT","Futures USDT","s_53"
"2023-11-28 23:37:50","0.00640000000000000000","241.81126000000000000000","37783.00937500","SELL","BTC_USDT_PERP","0.04836225","USDT","Futures USDT","s_54"
"2023-11-29 00:31:49","0.05400000000000000000","110.32902000000000000000","2043.13000000","BUY","ETH_USDT_PERP","0.02330711","USDT","Futures USDT","s_53"
"2023-11-29 00:54:45","0.00750000000000000000","284.54862000000000000000","37939.81600000","BUY","BTC_USDT_PERP","0.10117659","USDT","Futures USDT","s_54"
"2023-11-29 14:48:29","0.00510000000000000000","193.68385000000000000000","37977.22549020","SELL","BTC_USDT_PERP","0.06595279","USDT","Futures USDT","s_54"
"2023-11-29 23:02:06","0.04800000000000000000","98.05446000000000000000","2042.80125000","SELL","ETH_USDT_PERP","0.01961078","USDT","Futures USDT","s_53"
"2023-11-30 00:24:55","0.04000000000000000000","81.33162000000000000000","2033.29050000","BUY","ETH_USDT_PERP","0.03274567","USDT","Futures USDT","s_53"
"2023-11-30 08:56:04","0.00500000000000000000","188.17414000000000000000","37634.82800000","BUY","BTC_USDT_PERP","0.07150127","USDT","Futures USDT","s_55"
"2023-11-30 08:59:17","0.05800000000000000000","117.77373000000000000000","2030.58155172","BUY","ETH_USDT_PERP","0.04118249","USDT","Futures USDT","s_56"
"2023-11-30 11:19:46","0.04400000000000000000","89.49975000000000000000","2034.08522727","SELL","ETH_USDT_PERP","0.03804129","USDT","Futures USDT","s_53"
"2023-11-30 23:00:53","0.00720000000000000000","272.37311000000000000000","37829.59861111","SELL","BTC_USDT_PERP","0.08834100","USDT","Futures USDT","s_55"
"2023-11-30 23:01:14","0.08600000000000000000","175.64600000000000000000","2042.39534884","SELL","ETH_USDT_PERP","0.05397254","USDT","Futures USDT","s_56"
"2023-12-01 01:30:56","0.05200000000000000000","108.94377000000000000000","2095.07250000","BUY","ETH_USDT_PERP","0.05009813","USDT","Futures USDT","s_56"
"2023-12-01 04:28:22","0.02400000000000000000","50.17109000000000000000","2090.46208333","SELL","ETH_USDT_PERP","0.01947062","USDT","Futures USDT","s_56"
"2023-12-01 04:29:45","0.00430000000000000000","166.06089000000000000000","38618.81162791","BUY","BTC_USDT_PERP","0.08074443","USDT","Futures USDT","s_55"
"2023-12-01 09:18:09","0.00210000000000000000","81.06170000000000000000","38600.80952381","SELL","BTC_USDT_PERP","0.03823942","USDT","Futures USDT","s_55"
"2023-12-29 14:48:18","0.06100000000000000000","140.72594000000000000000","2306.98262295","BUY","ETH_USDT_PERP","0.02883981","USDT","Futures USDT","s_57"
"2023-12-29 22:54:58","0.06500000000000000000","151.55102000000000000000","2331.55415385","SELL","ETH_USDT_PERP","0.03098968","USDT","Futures USDT","s_57"
"2023-12-30 00:23:22","0.04000000000000000000","91.79725000000000000000","2294.93125000","BUY","ETH_USDT_PERP","0.01835939","USDT","Futures USDT","s_57"
"2023-12-30 23:43:08","0.04100000000000000000","94.31191000000000000000","2300.29048780","SELL","ETH_USDT_PERP","0.01886236","USDT","Futures USDT","s_57"
"2023-12-31 00:11:24","0.03600000000000000000","82.61429000000000000000","2294.84138889","BUY","ETH_USDT_PERP","0.01652283","USDT","Futures USDT","s_57"
"2023-12-31 23:18:24","0.03900000000000000000","89.65867000000000000000","2298.94025641","SELL","ETH_USDT_PERP","0.01793170","USDT","Futures USDT","s_57"
