"Type","Buy Amount","Buy Currency","Sell Amount","Sell Currency","Fee","Fee Currency","Exchange","Trade-Group","Comment","Date","Tx-ID"
"Staking","0.0001883691560475","USDT","","","","","Pionex","","staking profit","11/01/2024 10:00:00",""
"Staking","0.0001853609993719","USDT","","","","","Pionex","","staking profit","11/01/2024 11:00:00",""
"Staking","0.0001812749242187","USDT","","","","","Pionex","","staking profit","11/01/2024 12:00:00",""
"Staking","0.000171932324385","USDT","","","","","Pionex","","staking profit","11/01/2024 13:00:00",""
"Staking","0.0001731549349251","USDT","","","","","Pionex","","staking profit","11/01/2024 14:00:00",""
"Staking","0.0001578979156772","USDT","","","","","Pionex","","staking profit","11/01/2024 15:00:00",""
"Staking","0.0001509942235938","USDT","","","","","Pionex","","staking profit","11/01/2024 16:00:00",""
"Staking","0.0001285779891697","USDT","","","","","Pionex","","staking profit","11/01/2024 17:00:00",""
"Staking","0.0001252020397094","USDT","","","","","Pionex","","staking profit","11/01/2024 18:00:00",""
"Staking","0.0001238874549048","USDT","","","","","Pionex","","staking profit","11/01/2024 19:00:00",""
"Staking","0.0001260334174303","USDT","","","","","Pionex","","staking profit","11/01/2024 20:00:00",""
"Staking","0.0001267856015584","USDT","","","","","Pionex","","staking profit","11/01/2024 21:00:00",""
"Trade","68.28155775000000000000","USDT","0.00097500000000000000","BTC","0.03414079","USDT","Pionex","","","11/01/2024 21:24:05","s_59"
"Staking","0.000124557293542","USDT","","","","","Pionex","","staking profit","11/01/2024 22:00:00",""
"Staking","0.0001239361759419","USDT","","","","","Pionex","","staking profit","11/01/2024 23:00:00",""
"Staking","0.000123977080862","USDT","","","","","Pionex","","staking profit","11/02/2024 00:00:00",""
"Staking","0.0001232574705446","USDT","","","","","Pionex","","staking profit","11/02/2024 01:00:00",""
"Staking","0.0001222971338532","USDT","","","","","Pionex","","staking profit","11/02/2024 02:00:00",""
"Trade","0.00012000000000000000","BTC","8.33416740000000000000","USDT","0.00000008","BTC","Pionex","","","11/02/2024 02:05:26","s_59"
"Staking","0.0001268203776023","USDT","","","","","Pionex","","staking profit","11/02/2024 03:00:00",""
"Staking","0.0001254729535589","USDT","","","","","Pionex","","staking profit","11/02/2024 04:00:00",""
"Staking","0.0001188950218525","USDT","","","","","Pionex","","staking profit","11/02/2024 05:00:00",""
"Staking","0.0001194516143829","USDT","","","","","Pionex","","staking profit","11/02/2024 06:00:00",""
"Staking","0.0001192271587606","USDT","","","","","Pionex","","staking profit","11/02/2024 07:00:00",""
"Staking","0.0001209190196123","USDT","","","","","Pionex","","staking profit","11/02/2024 08:00:00",""
"Staking","0.0001214865459837","USDT","","","","","Pionex","","staking profit","11/02/2024 09:00:00",""
"Staking","0.0001222401052779","USDT","","","","","Pionex","","staking profit","11/02/2024 10:00:00",""
"Staking","0.0001228978617048","USDT","","","","","Pionex","","staking profit","11/02/2024 11:00:00",""
"Staking","0.0001231918423723","USDT","","","","","Pionex","","staking profit","11/02/2024 12:00:00",""
"Staking","0.000124722273368","USDT","","","","","Pionex","","staking profit","11/02/2024 13:00:00",""
"Staking","0.000125329475934","USDT","","","","","Pionex","","staking profit","11/02/2024 14:00:00",""
"Staking","0.0001254428705043","USDT","","","","","Pionex","","staking profit","11/02/2024 15:00:00",""
"Staking","0.0001253415127359","USDT","","","","","Pionex","","staking profit","11/02/2024 16:00:00",""
"Staking","0.0001248790731507","USDT","","","","","Pionex","","staking profit","11/02/2024 17:00:00",""
"Staking","0.0001247531051446","USDT","","","","","Pionex","","staking profit","11/02/2024 18:00:00",""
"Staking","0.0001233318391911","USDT","","","","","Pionex","","staking profit","11/02/2024 19:00:00",""
"Staking","0.0001226669759187","USDT","","","","","Pionex","","staking profit","11/02/2024 20:00:00",""
"Staking","0.0001216587945485","USDT","","","","","Pionex","","staking profit","11/02/2024 21:00:00",""
"Staking","0.000119877807129","USDT","","","","","Pionex","","staking profit","11/02/2024 22:00:00",""
"Staking","0.0001196670335182","USDT","","","","","Pionex","","staking profit","11/02/2024 23:00:00",""
"Trade","9.39859605000000000000","USDT","0.00013500000000000000","BTC","0.00469931","USDT","Pionex","","","11/02/2024 23:02:28","s_59"
"Staking","0.0001186123867923","USDT","","","","","Pionex","","staking profit","11/03/2024 00:00:00",""
"Staking","0.0001185438490549","USDT","","","","","Pionex","","staking profit","11/03/2024 01:00:00",""
"Staking","0.0001209182350665","USDT","","","","","Pionex","","staking profit","11/03/2024 02:00:00",""
"Trade","0.00048000000000000000","BTC","32.76312480000000000000","USDT","0.00000032","BTC","Pionex","","","11/03/2024 02:44:14","s_59"
"Staking","0.000123553842374","USDT","","","","","Pionex","","staking profit","11/03/2024 03:00:00",""
"Staking","0.0001178445953795","USDT","","","","","Pionex","","staking profit","11/03/2024 04:00:00",""
"Staking","0.0001167953703376","USDT","","","","","Pionex","","staking profit","11/03/2024 05:00:00",""
"Staking","0.0001163985967697","USDT","","","","","Pionex","","staking profit","11/03/2024 06:00:00",""
"Staking","0.0001161659648282","USDT","","","","","Pionex","","staking profit","11/03/2024 07:00:00",""
"Staking","0.0001167608579628","USDT","","","","","Pionex","","staking profit","11/03/2024 08:00:00",""
"Staking","0.0001166786807495","USDT","","","","","Pionex","","staking profit","11/03/2024 09:00:00",""
"Staking","0.0001178685351068","USDT","","","","","Pionex","","staking profit","11/03/2024 10:00:00",""
"Staking","0.0001179463956298","USDT","","","","","Pionex","","staking profit","11/03/2024 11:00:00",""
"Staking","0.000118003698784","USDT","","","","","Pionex","","staking profit","11/03/2024 12:00:00",""
"Staking","0.0001177587879982","USDT","","","","","Pionex","","staking profit","11/03/2024 13:00:00",""
"Staking","0.0001177312866857","USDT","","","","","Pionex","","staking profit","11/03/2024 14:00:00",""
"Staking","0.0001167983664493","USDT","","","","","Pionex","","staking profit","11/03/2024 15:00:00",""
"Staking","0.0001167203060589","USDT","","","","","Pionex","","staking profit","11/03/2024 16:00:00",""
"Staking","0.0001172645663693","USDT","","","","","Pionex","","staking profit","11/03/2024 17:00:00",""
"Staking","0.0001168431711226","USDT","","","","","Pionex","","staking profit","11/03/2024 18:00:00",""
"Staking","0.0001152687881901","USDT","","","","","Pionex","","staking profit","11/03/2024 19:00:00",""
"Staking","0.0001142250460747","USDT","","","","","Pionex","","staking profit","11/03/2024 20:00:00",""
"Staking","0.0001141114443909","USDT","","","","","Pionex","","staking profit","11/03/2024 21:00:00",""
"Staking","0.0001142385300061","USDT","","","","","Pionex","","staking profit","11/03/2024 22:00:00",""
"Staking","0.0001137364519076","USDT","","","","","Pionex","","staking profit","11/03/2024 23:00:00",""
"Trade","35.96182155000000000000","USDT","0.00052500000000000000","BTC","0.01798091","USDT","Pionex","","","11/03/2024 23:17:48","s_59"
"Staking","0.0001133984896962","USDT","","","","","Pionex","","staking profit","11/04/2024 00:00:00",""
"Trade","0.00052700000000000000","BTC","35.93473927000000000000","USDT","0.00000035","BTC","Pionex","","","11/04/2024 00:44:19","s_59"
"Staking","0.000113595346206","USDT","","","","","Pionex","","staking profit","11/04/2024 01:00:00",""
"Staking","0.0001142148330619","USDT","","","","","Pionex","","staking profit","11/04/2024 02:00:00",""
"Staking","0.0001149847907178","USDT","","","","","Pionex","","staking profit","11/04/2024 03:00:00",""
"Staking","0.0001146810516317","USDT","","","","","Pionex","","staking profit","11/04/2024 04:00:00",""
"Staking","0.0001142500792255","USDT","","","","","Pionex","","staking profit","11/04/2024 05:00:00",""
"Staking","0.0001143703398604","USDT","","","","","Pionex","","staking profit","11/04/2024 06:00:00",""
"Staking","0.0001141322501382","USDT","","","","","Pionex","","staking profit","11/04/2024 07:00:00",""
"Staking","0.0001145698146215","USDT","","","","","Pionex","","staking profit","11/04/2024 08:00:00",""
"Staking","0.0001141265483487","USDT","","","","","Pionex","","staking profit","11/04/2024 09:00:00",""
"Staking","0.0001165323086182","USDT","","","","","Pionex","","staking profit","11/04/2024 10:00:00",""
"Staking","0.0001156253969784","USDT","","","","","Pionex","","staking profit","11/04/2024 11:00:00",""
"Staking","0.0001155596438474","USDT","","","","","Pionex","","staking profit","11/04/2024 12:00:00",""
"Staking","0.0001159493472527","USDT","","","","","Pionex","","staking profit","11/04/2024 13:00:00",""
"Staking","0.0001160053029207","USDT","","","","","Pionex","","staking profit","11/04/2024 14:00:00",""
"Staking","0.0001151284748495","USDT","","","","","Pionex","","staking profit","11/04/2024 15:00:00",""
"Staking","0.0001145375111459","USDT","","","","","Pionex","","staking profit","11/04/2024 16:00:00",""
"Staking","0.0001152034766984","USDT","","","","","Pionex","","staking profit","11/04/2024 17:00:00",""
"Staking","0.0001154632729241","USDT","","","","","Pionex","","staking profit","11/04/2024 18:00:00",""
"Staking","0.0001138451179728","USDT","","","","","Pionex","","staking profit","11/04/2024 19:00:00",""
"Staking","0.0001140091437892","USDT","","","","","Pionex","","staking profit","11/04/2024 20:00:00",""
"Staking","0.0001142442892341","USDT","","","","","Pionex","","staking profit","11/04/2024 21:00:00",""
"Staking","0.0001152891271545","USDT","","","","","Pionex","","staking profit","11/04/2024 22:00:00",""
"Staking","0.000114394523216","USDT","","","","","Pionex","","staking profit","11/04/2024 23:00:00",""
"Trade","50.81512695000000000000","USDT","0.00073500000000000000","BTC","0.02540756","USDT","Pionex","","","11/04/2024 23:45:07","s_59"
"Staking","0.0001135778933104","USDT","","","","","Pionex","","staking profit","11/05/2024 00:00:00",""
"Trade","0.00058500000000000000","BTC","40.60099845000000000000","USDT","0.00000039","BTC","Pionex","","","11/05/2024 00:03:09","s_59"
"Staking","0.0001140920573815","USDT","","","","","Pionex","","staking profit","11/05/2024 01:00:00",""
"Staking","0.0001143572749792","USDT","","","","","Pionex","","staking profit","11/05/2024 02:00:00",""
"Staking","0.0001137539939173","USDT","","","","","Pionex","","staking profit","11/05/2024 03:00:00",""
"Staking","0.0001138031410035","USDT","","","","","Pionex","","staking profit","11/05/2024 04:00:00",""
"Staking","0.0001151570574984","USDT","","","","","Pionex","","staking profit","11/05/2024 05:00:00",""
"Staking","0.0001145825406214","USDT","","","","","Pionex","","staking profit","11/05/2024 06:00:00",""
"Staking","0.0001157709594846","USDT","","","","","Pionex","","staking profit","11/05/2024 07:00:00",""
"Staking","0.0001154617724714","USDT","","","","","Pionex","","staking profit","11/05/2024 08:00:00",""
"Staking","0.0001157105648197","USDT","","","","","Pionex","","staking profit","11/05/2024 09:00:00",""
"Staking","0.0001151715688921","USDT","","","","","Pionex","","staking profit","11/05/2024 10:00:00",""
"Staking","0.0001147720988768","USDT","","","","","Pionex","","staking profit","11/05/2024 11:00:00",""
"Staking","0.0001148937146627","USDT","","","","","Pionex","","staking profit","11/05/2024 12:00:00",""
"Staking","0.0001154174530292","USDT","","","","","Pionex","","staking profit","11/05/2024 13:00:00",""
"Staking","0.0001165238016598","USDT","","","","","Pionex","","staking profit","11/05/2024 14:00:00",""
"Staking","0.0001178175461379","USDT","","","","","Pionex","","staking profit","11/05/2024 15:00:00",""
"Staking","0.0001209289871689","USDT","","","","","Pionex","","staking profit","11/05/2024 16:00:00",""
"Staking","0.0001185791587299","USDT","","","","","Pionex","","staking profit","11/05/2024 17:00:00",""
"Staking","0.0001174698430473","USDT","","","","","Pionex","","staking profit","11/05/2024 18:00:00",""
"Staking","0.0001149367383943","USDT","","","","","Pionex","","staking profit","11/05/2024 19:00:00",""
"Staking","0.0001140161468886","USDT","","","","","Pionex","","staking profit","11/05/2024 20:00:00",""
"Staking","0.0001134347582953","USDT","","","","","Pionex","","staking profit","11/05/2024 21:00:00",""
"Staking","0.0001134291897519","USDT","","","","","Pionex","","staking profit","11/05/2024 22:00:00",""
"Staking","0.0001129216636739","USDT","","","","","Pionex","","staking profit","11/05/2024 23:00:00",""
"Trade","54.59157915000000000000","USDT","0.00076500000000000000","BTC","0.02729578","USDT","Pionex","","","11/05/2024 23:47:01","s_59"
"Staking","0.0001128053194336","USDT","","","","","Pionex","","staking profit","11/06/2024 00:00:00",""
"Trade","0.00195000000000000000","BTC","144.28165245000000000000","USDT","0.00000130","BTC","Pionex","","","11/06/2024 00:35:57","s_59"
"Staking","0.0001128544281372","USDT","","","","","Pionex","","staking profit","11/06/2024 01:00:00",""
"Staking","0.000114066122511","USDT","","","","","Pionex","","staking profit","11/06/2024 02:00:00",""
"Staking","0.0001140578120662","USDT","","","","","Pionex","","staking profit","11/06/2024 03:00:00",""
"Staking","0.0001597687870335","USDT","","","","","Pionex","","staking profit","11/06/2024 04:00:00",""
"Staking","0.0002013600028732","USDT","","","","","Pionex","","staking profit","11/06/2024 05:00:00",""
"Staking","0.0002197892670274","USDT","","","","","Pionex","","staking profit","11/06/2024 06:00:00",""
"Staking","0.0002214505657311","USDT","","","","","Pionex","","staking profit","11/06/2024 07:00:00",""
"Staking","0.0002300515166262","USDT","","","","","Pionex","","staking profit","11/06/2024 08:00:00",""
"Staking","0.0002393061586408","USDT","","","","","Pionex","","staking profit","11/06/2024 09:00:00",""
"Staking","0.0002313814315247","USDT","","","","","Pionex","","staking profit","11/06/2024 10:00:00",""
"Staking","0.0002255957260725","USDT","","","","","Pionex","","staking profit","11/06/2024 11:00:00",""
"Staking","0.0002271011068304","USDT","","","","","Pionex","","staking profit","11/06/2024 12:00:00",""
"Staking","0.0002245076056258","USDT","","","","","Pionex","","staking profit","11/06/2024 13:00:00",""
"Staking","0.0002150128557558","USDT","","","","","Pionex","","staking profit","11/06/2024 14:00:00",""
"Staking","0.0002128010010233","USDT","","","","","Pionex","","staking profit","11/06/2024 15:00:00",""
"Staking","0.0002111498462321","USDT","","","","","Pionex","","staking profit","11/06/2024 16:00:00",""
"Staking","0.0002011177307676","USDT","","","","","Pionex","","staking profit","11/06/2024 17:00:00",""
"Staking","0.0001898000214113","USDT","","","","","Pionex","","staking profit","11/06/2024 18:00:00",""
"Staking","0.0001836316314527","USDT","","","","","Pionex","","staking profit","11/06/2024 19:00:00",""
"Staking","0.0001809534783617","USDT","","","","","Pionex","","staking profit","11/06/2024 20:00:00",""
"Staking","0.0001831455811604","USDT","","","","","Pionex","","staking profit","11/06/2024 21:00:00",""
"Staking","0.0001656421096411","USDT","","","","","Pionex","","staking profit","11/06/2024 22:00:00",""
"Staking","0.0001617413455721","USDT","","","","","Pionex","","staking profit","11/06/2024 23:00:00",""
"Trade","169.58505675000000000000","USDT","0.00225000000000000000","BTC","0.08479258","USDT","Pionex","","","11/06/2024 23:34:27","s_59"
"Staking","0.0001797475275474","USDT","","","","","Pionex","","staking profit","11/07/2024 00:00:00",""
"Trade","0.00063000000000000000","BTC","47.67113925000000000000","USDT","0.00000042","BTC","Pionex","","","11/07/2024 00:45:56","s_59"
"Staking","0.0001725493785931","USDT","","","","","Pionex","","staking profit","11/07/2024 01:00:00",""
"Staking","0.0001979804316564","USDT","","","","","Pionex","","staking profit","11/07/2024 02:00:00",""
"Staking","0.0001878486283697","USDT","","","","","Pionex","","staking profit","11/07/2024 03:00:00",""
"Staking","0.0001970553074582","USDT","","","","","Pionex","","staking profit","11/07/2024 04:00:00",""
"Staking","0.0001919236002712","USDT","","","","","Pionex","","staking profit","11/07/2024 05:00:00",""
"Staking","0.0001976988445621","USDT","","","","","Pionex","","staking profit","11/07/2024 06:00:00",""
"Staking","0.0002066701842943","USDT","","","","","Pionex","","staking profit","11/07/2024 07:00:00",""
"Staking","0.0002117725157315","USDT","","","","","Pionex","","staking profit","11/07/2024 08:00:00",""
"Staking","0.0002133927446254","USDT","","","","","Pionex","","staking profit","11/07/2024 09:00:00",""
"Staking","0.0002143524618968","USDT","","","","","Pionex","","staking profit","11/07/2024 10:00:00",""
"Staking","0.0002158304679323","USDT","","","","","Pionex","","staking profit","11/07/2024 11:00:00",""
"Staking","0.0002206003237525","USDT","","","","","Pionex","","staking profit","11/07/2024 12:00:00",""
"Staking","0.0002157284994488","USDT","","","","","Pionex","","staking profit","11/07/2024 13:00:00",""
"Staking","0.0002146586170106","USDT","","","","","Pionex","","staking profit","11/07/2024 14:00:00",""
"Staking","0.000208215449124","USDT","","","","","Pionex","","staking profit","11/07/2024 15:00:00",""
"Staking","0.0001970226186989","USDT","","","","","Pionex","","staking profit","11/07/2024 16:00:00",""
"Staking","0.000197113897938","USDT","","","","","Pionex","","staking profit","11/07/2024 17:00:00",""
"Staking","0.0001991841401053","USDT","","","","","Pionex","","staking profit","11/07/2024 18:00:00",""
"Staking","0.0001870778273825","USDT","","","","","Pionex","","staking profit","11/07/2024 19:00:00",""
"Staking","0.0001698361893027","USDT","","","","","Pionex","","staking profit","11/07/2024 20:00:00",""
"Staking","0.0001634601960791","USDT","","","","","Pionex","","staking profit","11/07/2024 21:00:00",""
"Staking","0.0001520870441134","USDT","","","","","Pionex","","staking profit","11/07/2024 22:00:00",""
"Staking","0.0001417915794904","USDT","","","","","Pionex","","staking profit","11/07/2024 23:00:00",""
"Trade","59.85480555000000000000","USDT","0.00078000000000000000","BTC","0.02992740","USDT","Pionex","","","11/07/2024 23:04:25","s_59"
"Staking","0.0001354484922018","USDT","","","","","Pionex","","staking profit","11/08/2024 00:00:00",""
"Trade","0.00049700000000000000","BTC","37.85408112000000000000","USDT","0.00000033","BTC","Pionex","","","11/08/2024 00:21:11","s_59"
"Staking","0.0001401679310176","USDT","","","","","Pionex","","staking profit","11/08/2024 01:00:00",""
"Staking","0.0001544276583673","USDT","","","","","Pionex","","staking profit","11/08/2024 02:00:00",""
"Staking","0.0001482008344992","USDT","","","","","Pionex","","staking profit","11/08/2024 03:00:00",""
"Staking","0.0001464597001568","USDT","","","","","Pionex","","staking profit","11/08/2024 04:00:00",""
"Staking","0.0001478982512616","USDT","","","","","Pionex","","staking profit","11/08/2024 05:00:00",""
"Staking","0.0001466809171783","USDT","","","","","Pionex","","staking profit","11/08/2024 06:00:00",""
"Staking","0.0001597480428075","USDT","","","","","Pionex","","staking profit","11/08/2024 07:00:00",""
"Staking","0.0001606066720621","USDT","","","","","Pionex","","staking profit","11/08/2024 08:00:00",""
"Staking","0.0001806852693296","USDT","","","","","Pionex","","staking profit","11/08/2024 09:00:00",""
"Staking","0.0001816805914971","USDT","","","","","Pionex","","staking profit","11/08/2024 10:00:00",""
"Staking","0.0001793198651168","USDT","","","","","Pionex","","staking profit","11/08/2024 11:00:00",""
"Staking","0.0001704057820738","USDT","","","","","Pionex","","staking profit","11/08/2024 12:00:00",""
"Staking","0.0001673845704526","USDT","","","","","Pionex","","staking profit","11/08/2024 13:00:00",""
"Staking","0.0001652687272736","USDT","","","","","Pionex","","staking profit","11/08/2024 14:00:00",""
"Staking","0.0001640199142013","USDT","","","","","Pionex","","staking profit","11/08/2024 15:00:00",""
"Staking","0.0001569561966395","USDT","","","","","Pionex","","staking profit","11/08/2024 16:00:00",""
"Staking","0.0001389588137136","USDT","","","","","Pionex","","staking profit","11/08/2024 17:00:00",""
"Staking","0.0001210804812611","USDT","","","","","Pionex","","staking profit","11/08/2024 18:00:00",""
"Staking","0.0001164320574592","USDT","","","","","Pionex","","staking profit","11/08/2024 19:00:00",""
"Staking","0.0001163744822089","USDT","","","","","Pionex","","staking profit","11/08/2024 20:00:00",""
"Staking","0.0001140672914395","USDT","","","","","Pionex","","staking profit","11/08/2024 21:00:00",""
"Staking","0.0001113894762153","USDT","","","","","Pionex","","staking profit","11/08/2024 22:00:00",""
"Trade","39.18817365000000000000","USDT","0.00051000000000000000","BTC","0.01959408","USDT","Pionex","","","11/08/2024 22:53:25","s_59"
"Staking","0.0001077667267273","USDT","","","","","Pionex","","staking profit","11/08/2024 23:00:00",""
"Staking","0.0001072059702125","USDT","","","","","Pionex","","staking profit","11/09/2024 00:00:00",""
"Trade","0.00016500000000000000","BTC","12.60420750000000000000","USDT","0.00000011","BTC","Pionex","","","11/09/2024 00:10:17","s_59"
"Staking","0.0001077583542275","USDT","","","","","Pionex","","staking profit","11/09/2024 01:00:00",""
"Staking","0.0001087483461771","USDT","","","","","Pionex","","staking profit","11/09/2024 02:00:00",""
"Staking","0.0001085513269414","USDT","","","","","Pionex","","staking profit","11/09/2024 03:00:00",""
"Staking","0.0001079823253155","USDT","","","","","Pionex","","staking profit","11/09/2024 04:00:00",""
"Staking","0.0001076020560987","USDT","","","","","Pionex","","staking profit","11/09/2024 05:00:00",""
"Staking","0.0001079206246452","USDT","","","","","Pionex","","staking profit","11/09/2024 06:00:00",""
"Staking","0.0001121763464139","USDT","","","","","Pionex","","staking profit","11/09/2024 07:00:00",""
"Staking","0.0001124155506166","USDT","","","","","Pionex","","staking profit","11/09/2024 08:00:00",""
"Staking","0.0001145857429085","USDT","","","","","Pionex","","staking profit","11/09/2024 09:00:00",""
"Staking","0.0001145432629342","USDT","","","","","Pionex","","staking profit","11/09/2024 10:00:00",""
"Staking","0.0001133670594024","USDT","","","","","Pionex","","staking profit","11/09/2024 11:00:00",""
"Staking","0.0001128568688675","USDT","","","","","Pionex","","staking profit","11/09/2024 12:00:00",""
"Staking","0.0001126105900609","USDT","","","","","Pionex","","staking profit","11/09/2024 13:00:00",""
"Staking","0.0001125530531147","USDT","","","","","Pionex","","staking profit","11/09/2024 14:00:00",""
"Staking","0.0001124941416901","USDT","","","","","Pionex","","staking profit","11/09/2024 15:00:00",""
"Staking","0.0001110348883474","USDT","","","","","Pionex","","staking profit","11/09/2024 16:00:00",""
"Staking","0.0001105328794599","USDT","","","","","Pionex","","staking profit","11/09/2024 17:00:00",""
"Staking","0.0001100856082228","USDT","","","","","Pionex","","staking profit","11/09/2024 18:00:00",""
"Staking","0.0001093238227001","USDT","","","","","Pionex","","staking profit","11/09/2024 19:00:00",""
"Staking","0.0001096423490291","USDT","","","","","Pionex","","staking profit","11/09/2024 20:00:00",""
"Staking","0.0001098925020391","USDT","","","","","Pionex","","staking profit","11/09/2024 21:00:00",""
"Staking","0.0001110479741939","USDT","","","","","Pionex","","staking profit","11/09/2024 22:00:00",""
"Trade","18.75420720000000000000","USDT","0.00024000000000000000","BTC","0.00937712","USDT","Pionex","","","11/09/2024 22:54:12","s_59"
"Staking","0.000111497775095","USDT","","","","","Pionex","","staking profit","11/09/2024 23:00:00",""
"Staking","0.0001151859098762","USDT","","","","","Pionex","","staking profit","11/10/2024 00:00:00",""
"Trade","0.00112500000000000000","BTC","89.49538035000000000000","USDT","0.00000075","BTC","Pionex","","","11/10/2024 00:45:35","s_59"
"Staking","0.0001197615512618","USDT","","","","","Pionex","","staking profit","11/10/2024 01:00:00",""
"Staking","0.0001208103020311","USDT","","","","","Pionex","","staking profit","11/10/2024 02:00:00",""
"Staking","0.0001236847392421","USDT","","","","","Pionex","","staking profit","11/10/2024 03:00:00",""
"Staking","0.0001282754020645","USDT","","","","","Pionex","","staking profit","11/10/2024 04:00:00",""
"Staking","0.0001291258614456","USDT","","","","","Pionex","","staking profit","11/10/2024 05:00:00",""
"Staking","0.0001484843389074","USDT","","","","","Pionex","","staking profit","11/10/2024 06:00:00",""
"Staking","0.0001636444964955","USDT","","","","","Pionex","","staking profit","11/10/2024 07:00:00",""
"Staking","0.0001781645276425","USDT","","","","","Pionex","","staking profit","11/10/2024 08:00:00",""
"Staking","0.0001849334309735","USDT","","","","","Pionex","","staking profit","11/10/2024 09:00:00",""
"Staking","0.0001913098915217","USDT","","","","","Pionex","","staking profit","11/10/2024 10:00:00",""
"Staking","0.000189392322879","USDT","","","","","Pionex","","staking profit","11/10/2024 11:00:00",""
"Staking","0.0001968517804501","USDT","","","","","Pionex","","staking profit","11/10/2024 12:00:00",""
"Staking","0.0002087309745771","USDT","","","","","Pionex","","staking profit","11/10/2024 13:00:00",""
"Staking","0.0002088838420479","USDT","","","","","Pionex","","staking profit","11/10/2024 14:00:00",""
"Staking","0.0002174877459886","USDT","","","","","Pionex","","staking profit","11/10/2024 15:00:00",""
"Staking","0.0002301749900223","USDT","","","","","Pionex","","staking profit","11/10/2024 16:00:00",""
"Staking","0.0002360889962783","USDT","","","","","Pionex","","staking profit","11/10/2024 17:00:00",""
"Staking","0.0002468479582011","USDT","","","","","Pionex","","staking profit","11/10/2024 18:00:00",""
"Staking","0.0002485718494508","USDT","","","","","Pionex","","staking profit","11/10/2024 19:00:00",""
"Staking","0.0002388294088104","USDT","","","","","Pionex","","staking profit","11/10/2024 20:00:00",""
"Staking","0.0002419372320121","USDT","","","","","Pionex","","staking profit","11/10/2024 21:00:00",""
"Staking","0.0002355629458474","USDT","","","","","Pionex","","staking profit","11/10/2024 22:00:00",""
"Staking","0.00022971658247","USDT","","","","","Pionex","","staking profit","11/10/2024 23:00:00",""
"Trade","118.42965105000000000000","USDT","0.00145500000000000000","BTC","0.05921483","USDT","Pionex","","","11/10/2024 23:40:41","s_59"
"Staking","0.0002238113890376","USDT","","","","","Pionex","","staking profit","11/11/2024 00:00:00",""
"Trade","0.00223500000000000000","BTC","189.90960750000000000000","USDT","0.00000149","BTC","Pionex","","","11/11/2024 00:25:23","s_59"
"Staking","0.0002248297415448","USDT","","","","","Pionex","","staking profit","11/11/2024 01:00:00",""
"Staking","0.0002278391336181","USDT","","","","","Pionex","","staking profit","11/11/2024 02:00:00",""
"Staking","0.0002187805960512","USDT","","","","","Pionex","","staking profit","11/11/2024 03:00:00",""
"Staking","0.0002202762154351","USDT","","","","","Pionex","","staking profit","11/11/2024 04:00:00",""
"Staking","0.0002253545704304","USDT","","","","","Pionex","","staking profit","11/11/2024 05:00:00",""
"Staking","0.0002239019055496","USDT","","","","","Pionex","","staking profit","11/11/2024 06:00:00",""
"Staking","0.0002210654284535","USDT","","","","","Pionex","","staking profit","11/11/2024 07:00:00",""
"Staking","0.0002188634048803","USDT","","","","","Pionex","","staking profit","11/11/2024 08:00:00",""
"Staking","0.0002176610333205","USDT","","","","","Pionex","","staking profit","11/11/2024 09:00:00",""
"Staking","0.0002111037323889","USDT","","","","","Pionex","","staking profit","11/11/2024 10:00:00",""
"Staking","0.0002173990829057","USDT","","","","","Pionex","","staking profit","11/11/2024 11:00:00",""
"Staking","0.0002155308079434","USDT","","","","","Pionex","","staking profit","11/11/2024 12:00:00",""
"Staking","0.0002257807825904","USDT","","","","","Pionex","","staking profit","11/11/2024 13:00:00",""
"Staking","0.0002182799168763","USDT","","","","","Pionex","","staking profit","11/11/2024 14:00:00",""
"Staking","0.0002132131961849","USDT","","","","","Pionex","","staking profit","11/11/2024 15:00:00",""
"Staking","0.0002321723930044","USDT","","","","","Pionex","","staking profit","11/11/2024 16:00:00",""
"Staking","0.0002521131916008","USDT","","","","","Pionex","","staking profit","11/11/2024 17:00:00",""
"Staking","0.0002677971179059","USDT","","","","","Pionex","","staking profit","11/11/2024 18:00:00",""
"Staking","0.0002519671831121","USDT","","","","","Pionex","","staking profit","11/11/2024 19:00:00",""
"Staking","0.0002560457461069","USDT","","","","","Pionex","","staking profit","11/11/2024 20:00:00",""
"Staking","0.0002494912031915","USDT","","","","","Pionex","","staking profit","11/11/2024 21:00:00",""
"Staking","0.0002713638345945","USDT","","","","","Pionex","","staking profit","11/11/2024 22:00:00",""
"Staking","0.0002816243443399","USDT","","","","","Pionex","","staking profit","11/11/2024 23:00:00",""
"Trade","205.56160950000000000000","USDT","0.00238500000000000000","BTC","0.10278080","USDT","Pionex","","","11/11/2024 23:56:10","s_59"
"Staking","0.0003005842481874","USDT","","","","","Pionex","","staking profit","11/12/2024 00:00:00",""
"Trade","0.00349700000000000000","BTC","306.12604818000000000000","USDT","0.00000233","BTC","Pionex","","","11/12/2024 00:20:13","s_59"
"Staking","0.0003147702948056","USDT","","","","","Pionex","","staking profit","11/12/2024 01:00:00",""
"Staking","0.0003200135107472","USDT","","","","","Pionex","","staking profit","11/12/2024 02:00:00",""
"Staking","0.000312931007579","USDT","","","","","Pionex","","staking profit","11/12/2024 03:00:00",""
"Staking","0.0003296315404195","USDT","","","","","Pionex","","staking profit","11/12/2024 04:00:00",""
